Date Time,Txn Hash,Type,From Wallet,To Wallet,Token Name,Token Amount In,Token Amount Out,Fiat Value In,Fiat Value Out,Realised Gains/Loss,Account,Tags,Notes,Blockchain
2025-04-14T08:27:35.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"",""0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"")",Withdrawal (Internal),"=HYPERLINK(""https://etherscan.io/address/0xeF899e80aA814ab8D8e232f9Ed6403A633C727ec"",""dao.buidlguidl.eth Mainnet"")","=HYPERLINK(""https://etherscan.io/address/0x1c873c172662c3774D089aB967911bC32C04bb08"",""Mercs Mainnet Cohort"")",ETH,,4,,6486.172782386772,,19-Inhouse Withdraw,,,ethereum
2025-04-14T08:27:35.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"",""0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"")",Withdrawal (Internal),"=HYPERLINK(""https://etherscan.io/address/0xeF899e80aA814ab8D8e232f9Ed6403A633C727ec"",""dao.buidlguidl.eth Mainnet"")","=HYPERLINK(""https://etherscan.io/address/0xd0acE9462d957485904B3437D4818ee2f9F2EfED"",""Owners Cohort"")",ETH,,1.5,,2432.3147933950395,,19-Inhouse Withdraw,,,ethereum
2025-04-14T08:27:35.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"",""0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"")",Withdrawal (Internal),"=HYPERLINK(""https://etherscan.io/address/0xeF899e80aA814ab8D8e232f9Ed6403A633C727ec"",""dao.buidlguidl.eth Mainnet"")","=HYPERLINK(""https://etherscan.io/address/0x4B195Bb4DD0A8fd739433c6854cA15DeCbBA52E8"",""Nodes Cohort"")",ETH,,1.5,,2432.3147933950395,,19-Inhouse Withdraw,,,ethereum
2025-04-14T08:27:35.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"",""0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"")",Withdrawal (Internal),"=HYPERLINK(""https://etherscan.io/address/0xeF899e80aA814ab8D8e232f9Ed6403A633C727ec"",""dao.buidlguidl.eth Mainnet"")","=HYPERLINK(""https://etherscan.io/address/0x5C2584671d4a43C67B92D8a053B16546A1162B3b"",""batches cohort"")",ETH,,1.5,,2432.3147933950395,,19-Inhouse Withdraw,,,ethereum
2025-04-14T08:27:35.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"",""0xd1e5b5f8b7aeb220d1f76058aa1d18c28c2c0cbc1df010d44fa3c5a399391c02"")",Deposit (Internal),"=HYPERLINK(""https://etherscan.io/address/0xeF899e80aA814ab8D8e232f9Ed6403A633C727ec"",""dao.buidlguidl.eth Mainnet"")","=HYPERLINK(""https://etherscan.io/address/0x1c873c172662c3774D089aB967911bC32C04bb08"",""Mercs Mainnet Cohort"")",ETH,4,,6486.172782386772,,,07-Inhouse Deposit,,,ethereum
2025-04-14T07:19:59.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x5d2e2756590fbd23029879522ff0ce8f43b8a946f59ad267b1660e0d0d612d51"",""0x5d2e2756590fbd23029879522ff0ce8f43b8a946f59ad267b1660e0d0d612d51"")",Withdrawal,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x1a2D261A8cBC355fED1EA367286a8fc6551AB831"",""0x1a2D261A8cBC355fED1EA367286a8fc6551AB831"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x4200000000000000000000000000000000000042"",""OP"")",,0,,0,0,18-Unknown OUT,,,optimism
2025-04-14T07:19:07.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0xd7e3a05bb2b93488556e7984e0ef87c0996a8effd70e46ebd9e94ef9c2329d2e"",""0xd7e3a05bb2b93488556e7984e0ef87c0996a8effd70e46ebd9e94ef9c2329d2e"")",Withdrawal,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x1A2dBBdbEe678Ed14018308d2C1FD5Fe066bb831"",""0x1A2dBBdbEe678Ed14018308d2C1FD5Fe066bb831"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x4200000000000000000000000000000000000042"",""OP"")",,0,,0,0,18-Unknown OUT,,,optimism
2025-04-14T07:19:03.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0xf7e75f2894d567425b7fc85d9ac86e6d9e7e5c5dddd1891386ec20e7124bf013"",""0xf7e75f2894d567425b7fc85d9ac86e6d9e7e5c5dddd1891386ec20e7124bf013"")",Withdrawal,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x1A2d838c4bbd1e73d162d0777d142c1d783Cb831"",""shivbhonde.eth Streams"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x4200000000000000000000000000000000000042"",""OP"")",,921.036428434635113671,,606.8588090503487582921008998090462598,-2949.3569839575290822027210993276705957,28-Bonus Stream,,,optimism
2025-04-14T07:19:03.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0xf7e75f2894d567425b7fc85d9ac86e6d9e7e5c5dddd1891386ec20e7124bf013"",""0xf7e75f2894d567425b7fc85d9ac86e6d9e7e5c5dddd1891386ec20e7124bf013"")",Fee,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")",,"=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",,0.000000078480671584,,0.000127259798992893938249471712,0.000007660857116259314476890528,20-Fee,,,optimism
2025-04-14T06:03:31.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xa1590ca32d7b01412dbde952e0709f3458f202c521c9059fa955bb9e6df808e1"",""0xa1590ca32d7b01412dbde952e0709f3458f202c521c9059fa955bb9e6df808e1"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0xe126b3E5d052f1F575828f61fEBA4f4f2603652a"",""0xe126b3E5d052f1F575828f61fEBA4f4f2603652a"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.01,,16.21543195596693,,,08-GitCoin Grants,,,arbitrum_one
2025-04-14T04:48:09.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x1ff57cbd75ce64063c6a0a4402aba930d595405451e11b4657b4aa9edcaed1e0"",""0x1ff57cbd75ce64063c6a0a4402aba930d595405451e11b4657b4aa9edcaed1e0"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",0.3,,0.29996865277501977,,,08-GitCoin Grants,,,arbitrum_one
2025-04-14T04:48:09.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x1ff57cbd75ce64063c6a0a4402aba930d595405451e11b4657b4aa9edcaed1e0"",""0x1ff57cbd75ce64063c6a0a4402aba930d595405451e11b4657b4aa9edcaed1e0"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",0.3,,0.29996865277501977,,,08-GitCoin Grants,,,arbitrum_one
2025-04-14T03:28:30.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x4112bf40543de24e04aae332abbebe05030e821f28c03197a413e725fa9199e9"",""0x4112bf40543de24e04aae332abbebe05030e821f28c03197a413e725fa9199e9"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0x912CE59144191C1204E64559FE8253a0e49E6548"",""ARB"")",4,,1.1816569619574632,,,08-GitCoin Grants,,,arbitrum_one
2025-04-14T03:11:56.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xc790a255c6c6cd8ac9a58d8a00f41885d3386556a952ab2d5fc9f8a4ea39ba82"",""0xc790a255c6c6cd8ac9a58d8a00f41885d3386556a952ab2d5fc9f8a4ea39ba82"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",0.5,,0.49994775462503295,,,08-GitCoin Grants,,,arbitrum_one
2025-04-14T03:07:47.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xb2708173425ccc28dfda5e995c0fdbe37cc93a0d865d230543ef7bb0f494a52b"",""0xb2708173425ccc28dfda5e995c0fdbe37cc93a0d865d230543ef7bb0f494a52b"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0x912CE59144191C1204E64559FE8253a0e49E6548"",""ARB"")",1,,0.2954142404893658,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T21:16:58.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x5151d863c97151b4df11cf9d1a2a82ca5fc8100339c96107bdb24bb0ceaf491c"",""0x5151d863c97151b4df11cf9d1a2a82ca5fc8100339c96107bdb24bb0ceaf491c"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x2aa64E6d80390F5C017F0313cB908051BE2FD35e"",""0x2aa64E6d80390F5C017F0313cB908051BE2FD35e"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.001,,1.621543195596693,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T21:16:58.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x5151d863c97151b4df11cf9d1a2a82ca5fc8100339c96107bdb24bb0ceaf491c"",""0x5151d863c97151b4df11cf9d1a2a82ca5fc8100339c96107bdb24bb0ceaf491c"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x2aa64E6d80390F5C017F0313cB908051BE2FD35e"",""0x2aa64E6d80390F5C017F0313cB908051BE2FD35e"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.001,,1.621543195596693,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T21:16:58.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x5151d863c97151b4df11cf9d1a2a82ca5fc8100339c96107bdb24bb0ceaf491c"",""0x5151d863c97151b4df11cf9d1a2a82ca5fc8100339c96107bdb24bb0ceaf491c"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x2aa64E6d80390F5C017F0313cB908051BE2FD35e"",""0x2aa64E6d80390F5C017F0313cB908051BE2FD35e"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.001,,1.621543195596693,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T20:23:26.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x1d3714e7c0a7511f35133761e31c6e1f2691a165ab80d9d35f2563d2bfe07e4d"",""0x1d3714e7c0a7511f35133761e31c6e1f2691a165ab80d9d35f2563d2bfe07e4d"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",10,,9.998955092500659,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T16:44:36.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x025fd8a34cdb14894316b757ffc178e97c1854d0a4ef378bbdce7aff5e0fb2a6"",""0x025fd8a34cdb14894316b757ffc178e97c1854d0a4ef378bbdce7aff5e0fb2a6"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",5.8,,5.7994117776303828,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T16:44:36.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x025fd8a34cdb14894316b757ffc178e97c1854d0a4ef378bbdce7aff5e0fb2a6"",""0x025fd8a34cdb14894316b757ffc178e97c1854d0a4ef378bbdce7aff5e0fb2a6"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",5.8,,5.7994117776303828,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T16:44:36.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x025fd8a34cdb14894316b757ffc178e97c1854d0a4ef378bbdce7aff5e0fb2a6"",""0x025fd8a34cdb14894316b757ffc178e97c1854d0a4ef378bbdce7aff5e0fb2a6"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",5.7,,5.6994219193953762,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T15:37:01.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xd2ee2fce6ea65127a88100c60a4f403b18363738afa38ff151d23aaa66e6bdb4"",""0xd2ee2fce6ea65127a88100c60a4f403b18363738afa38ff151d23aaa66e6bdb4"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.999898582350066,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T15:37:01.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xd2ee2fce6ea65127a88100c60a4f403b18363738afa38ff151d23aaa66e6bdb4"",""0xd2ee2fce6ea65127a88100c60a4f403b18363738afa38ff151d23aaa66e6bdb4"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.999898582350066,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T14:22:47.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xc963b48852af85ab2e96dc5bcc025761ba6297a1937697a70b513196b3cb87eb"",""0xc963b48852af85ab2e96dc5bcc025761ba6297a1937697a70b513196b3cb87eb"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x825078aB3d66b91B66D4b907a4742019Ca4Fdf30"",""workshops cohort"")","=HYPERLINK(""https://etherscan.io/address/0x3f22F740d41518f5017b76Eed3a63eb14D2E1B07"",""shutterblock.eth Streams"")",ETH,,1,,1595.4227460001084,-1195.1294149254991,09-Internal Cohort Streams,,,ethereum
2025-04-13T10:52:54.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x9ad7ac844ea606dde4534b25db32cf8bc949ee85b831e6e9ce5d04f0adddba2a"",""0x9ad7ac844ea606dde4534b25db32cf8bc949ee85b831e6e9ce5d04f0adddba2a"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x6e4fBdD9354A2060736F2d0b68A864dAdf6C3475"",""0x6e4fBdD9354A2060736F2d0b68A864dAdf6C3475"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.00004,,0.063816909840004336,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T10:52:54.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x9ad7ac844ea606dde4534b25db32cf8bc949ee85b831e6e9ce5d04f0adddba2a"",""0x9ad7ac844ea606dde4534b25db32cf8bc949ee85b831e6e9ce5d04f0adddba2a"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x6e4fBdD9354A2060736F2d0b68A864dAdf6C3475"",""0x6e4fBdD9354A2060736F2d0b68A864dAdf6C3475"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.00004,,0.063816909840004336,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T10:44:20.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xcf3ec545694d14fb2c8e4f6133ae6f1125f9b90dc1648e23184459898eaaef06"",""0xcf3ec545694d14fb2c8e4f6133ae6f1125f9b90dc1648e23184459898eaaef06"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x946A91037fA639CE0383d6112827e913A5261f89"",""0x946A91037fA639CE0383d6112827e913A5261f89"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.000042,,0.0670077553320045528,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T10:34:42.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x92e1dd0fa43e25bbd2574ce1d32487e5f6151ed6db57d069f81794a505b139a5"",""0x92e1dd0fa43e25bbd2574ce1d32487e5f6151ed6db57d069f81794a505b139a5"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0xA784b4574B13b6e10A2498874f772F46A78c43e1"",""0xA784b4574B13b6e10A2498874f772F46A78c43e1"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.0005,,0.7977113730000542,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T06:49:30.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x5a81c3d42a53e46a30b50bdf867fdda1bf219cebbc288f1d0725308a223633d2"",""0x5a81c3d42a53e46a30b50bdf867fdda1bf219cebbc288f1d0725308a223633d2"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.999898582350066,,,08-GitCoin Grants,,,arbitrum_one
2025-04-13T02:10:25.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x4e94e5d17bc03b89f4c9ccfca3f049d2e964e750f127b5f0b736e2d776c517db"",""0x4e94e5d17bc03b89f4c9ccfca3f049d2e964e750f127b5f0b736e2d776c517db"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",2,,1.999797164700132,,,08-GitCoin Grants,,,arbitrum_one
2025-04-12T22:17:11.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x326a1e8734aacde0d8055e8e6137667b7d38bd4cf7e09eb43c0da191849c5766"",""0x326a1e8734aacde0d8055e8e6137667b7d38bd4cf7e09eb43c0da191849c5766"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x66864A81e73D8679A549fbbcAe918aEf792dEb4B"",""0x66864A81e73D8679A549fbbcAe918aEf792dEb4B"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.00063,,1.005116329980068292,,,08-GitCoin Grants,,,arbitrum_one
2025-04-12T16:11:34.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xb4daf3f331a9f992eff0347b56a7f0d57cf3e2284352405fead3a0e25c0ddda9"",""0xb4daf3f331a9f992eff0347b56a7f0d57cf3e2284352405fead3a0e25c0ddda9"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x49D1ad89ADB60241Bf2Cc003fe57bcfD4d3cfD95"",""0x49D1ad89ADB60241Bf2Cc003fe57bcfD4d3cfD95"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.002,,3.2917251466312996,,,08-GitCoin Grants,,,arbitrum_one
2025-04-12T16:11:34.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xb4daf3f331a9f992eff0347b56a7f0d57cf3e2284352405fead3a0e25c0ddda9"",""0xb4daf3f331a9f992eff0347b56a7f0d57cf3e2284352405fead3a0e25c0ddda9"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x49D1ad89ADB60241Bf2Cc003fe57bcfD4d3cfD95"",""0x49D1ad89ADB60241Bf2Cc003fe57bcfD4d3cfD95"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.002,,3.2917251466312996,,,08-GitCoin Grants,,,arbitrum_one
2025-04-12T09:31:45.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x5658bd56001c712be52905391964b843bfc224b3de15356ca53d3c5c4def26a0"",""0x5658bd56001c712be52905391964b843bfc224b3de15356ca53d3c5c4def26a0"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",0.99,,0.989973394829972883,,,08-GitCoin Grants,,,arbitrum_one
2025-04-12T09:30:16.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x9640b6d6962187f012b1167151c594d65a614345bed669f585fc362b0bd6c2c8"",""0x9640b6d6962187f012b1167151c594d65a614345bed669f585fc362b0bd6c2c8"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.9999731260908817,,,08-GitCoin Grants,,,arbitrum_one
2025-04-12T09:13:57.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x99b6d450cf781b50fe72d9e9bc28a981bc46f7bf796036429458d207adf3dcd3"",""0x99b6d450cf781b50fe72d9e9bc28a981bc46f7bf796036429458d207adf3dcd3"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x1c0AcCc24e1549125b5b3c14D999D3a496Afbdb1"",""0x1c0AcCc24e1549125b5b3c14D999D3a496Afbdb1"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.001,,1.6458625733156498,,,08-GitCoin Grants,,,arbitrum_one
